Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
80,6,22/02/2018 04:16:49,5007516,4,4,509,388,509,0,127.25,254.5,388,0,97.0,194.0,179.1307306856,1.5975984899,715359.428571429,1868967.64259469,4953559,16,53957,17985.6666666667,30717.1517939625,53454,48,5007480,1669160.0,2889070.35134193,5005171,483,0,0,0,0,92,92,0.798799245,0.798799245,0,509,99.6666666667,200.0699877543,40028.0,0,0,1,1,0,0,0,1,1,112.125,127.25,97.0,0,0,0,0,0,0,4,509,4,388,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,22/02/2018 04:18:25,5010318,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7983525197,1670106.0,2892452.97204172,5010023,5,5010318,2505159.0,3542412.64070012,5010023,295,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5987643898,0.1995881299,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,23/02/2018 03:13:07,5010270,4,4,660,395,660,0,165.0,330.0,395,0,98.75,197.5,210.5674943666,1.5967203364,715752.857142857,1867572.04241295,4950767,19,59503,19834.3333333333,31537.1627819202,56220,355,5010245,1670081.66666667,2888284.30751153,5005185,1783,0,0,0,0,92,92,0.7983601682,0.7983601682,0,660,117.2222222222,241.8562474786,58494.4444444445,0,0,1,1,0,0,0,1,1,131.875,165.0,98.75,0,0,0,0,0,0,4,660,4,395,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,23/02/2018 03:13:12,26,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.0769230769,26.0,0.0,26,26,26,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0,0,0,40,0,76923.0769230769,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,22/02/2018 04:14:35,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.6279069767,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,23/02/2018 03:13:44,5005197,5,3,694,1903,694,0,138.8,310.366235277,1903,0,634.3333333333,1098.6975622679,518.8606961924,1.5983386868,715028.142857143,1890185.77826162,5001566,18,5005197,1251299.25,2500178.22645645,5001566,87,3199,1599.5,1646.8516933835,2764,435,0,0,0,0,112,72,0.9989616792,0.5993770075,0,1903,288.5555555556,647.4629547532,419208.277777778,0,0,1,1,0,0,0,1,0,324.625,138.8,634.3333333333,0,0,0,0,0,0,5,694,3,1903,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,23/02/2018 10:22:41,331,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9063.4441087613,165.5,214.2533546995,317,14,331,331.0,0.0,331,331,0,0.0,0.0,0,0,0,0,0,0,40,20,6042.2960725076,3021.1480362538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,2051,221,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,22/02/2018 04:18:03,5010963,4,4,558,1806,558,0,139.5,279.0,1806,0,451.5,903.0,471.7656067307,1.5964995152,715851.857142857,1891268.60618628,5004845,16,6118,2039.3333333333,1475.6057513216,3281,408,5010939,1670313.0,2888080.51762273,5005181,2077,0,0,0,0,92,92,0.7982497576,0.7982497576,0,1806,262.6666666667,607.4594636682,369007.0,0,0,1,1,0,0,0,1,1,295.5,139.5,451.5,0,0,0,0,0,0,4,558,4,1806,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
80,6,23/02/2018 03:08:00,5011734,4,4,566,1866,566,0,141.5,283.0,1866,0,466.5,933.0,485.2611890416,1.5962539113,715962.0,1891157.57115098,5004703,27,7031,2343.6666666667,1797.2694103371,3905,379,5011707,1670569.0,2887833.76442603,5005152,2271,0,0,0,0,92,92,0.7981269557,0.7981269557,0,1866,270.2222222222,627.0099237209,393141.444444444,0,0,1,1,0,0,0,1,1,304.0,141.5,466.5,0,0,0,0,0,0,4,566,4,1866,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection,,,,
50648,6,01/03/2018 10:14:23,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,01/03/2018 02:20:21,533,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,144465.2908,5628.517824,266.5,351.4320702,515,18,533,266.5,351.4320702,515,18,0,0,0,0,0,1,0,0,0,60,0,5628.517824,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 02:19:51,2492,1,1,40,139,40,40,40,0,139,139,139,0,71829.85554,802.5682183,2492,0,2492,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,401.2841091,401.2841091,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 01:57:51,1484,1,1,47,134,47,47,47,0,134,134,134,0,121967.655,1347.708895,1484,0,1484,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,673.8544474,673.8544474,47,134,76,50.22947342,2523,0,0,0,0,0,0,0,0,1,114,47,134,0,0,0,0,0,0,1,47,1,134,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
52179,6,28/02/2018 02:02:16,30,1,1,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,31500,63764,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
64623,6,28/02/2018 11:59:12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
123,17,01/03/2018 10:11:36,19119,1,1,48,48,48,48,48,0,48,48,48,0,5021.183116,104.6079816,19119,0,19119,19119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,52.30399079,52.30399079,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,28/02/2018 11:36:37,280,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,275000,10714.28571,140,173.9482682,263,17,280,140,173.9482682,263,17,0,0,0,0,0,1,0,0,0,60,0,10714.28571,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,257,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,,,,
3389,6,01/03/2018 02:29:57,1654534,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1637.319028,9.065996831,118181,241379.7622,937527,3,1654534,236362,386685.8487,1108407,3,1546825,257804.1667,333904.0729,937527,108081,0,0,0,0,172,152,4.83519831,4.230798521,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 02:35:10,1027,1,1,46,114,46,46,46,0,114,114,114,0,155793.5735,1947.419669,1027,0,1027,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,973.7098345,973.7098345,46,114,68.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,103,46,114,0,0,0,0,0,0,1,46,1,114,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
30228,6,28/02/2018 02:23:37,656026,4,0,0,0,0,0,0,0,0,0,0,0,0,6.097319314,218675.3333,158.6579129,218825,218509,656026,218675.3333,158.6579129,218825,218509,0,0,0,0,0,0,0,0,0,160,0,6.097319314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31337,-1,0,40,0,0,0,0,0,0,0,0,Infilteration,,,,
3389,6,01/03/2018 02:51:51,2122574,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1276.280591,7.066891425,151612.4286,247481.03,954074,5,2122574,303224.8571,393694.804,1181379,5,1952400,325400,308710.9114,954074,181153,0,0,0,0,172,152,3.76900876,3.297882665,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,28/02/2018 10:58:55,149,2,0,0,0,0,0,0,0,0,0,0,0,0,13422.81879,149,0,149,149,149,149,0,149,149,0,0,0,0,0,0,0,0,0,40,0,13422.81879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
1104,6,01/03/2018 02:37:54,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
80,6,28/02/2018 11:16:00,628,2,0,0,0,0,0,0,0,0,0,0,0,0,3184.713376,628,0,628,628,628,628,0,628,628,0,0,0,0,0,0,0,0,0,40,0,3184.713376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,01/03/2018 03:27:16,123300,10,8,557,5264,206,0,55.7,85.5596608,1460,0,658,687.9225455,47210.05677,145.9854015,7252.941176,12286.23297,35341,4,123300,13700,15898.8681,40936,19,87705,12529.28571,19806.88419,46533,11,0,0,0,0,212,172,81.10300081,64.88240065,0,1460,306.3684211,531.7639629,282772.9123,0,0,1,1,0,0,0,1,0,323.3888889,55.7,658,0,0,0,0,0,0,10,557,8,5264,8192,119,4,20,0,0,0,0,0,0,0,0,Infilteration,,,,
22,6,01/03/2018 02:30:33,30998143,1,6,0,0,0,0,0,0,0,0,0,0,0,0.225819979,5166357.167,6014135.173,16000000,23,0,0,0,0,0,31000000,6199624,6099588.078,16000000,998100,0,0,0,0,32,192,0.032259997,0.193559982,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,6,0,3,26883,0,32,6998121,0,6998121,6998121,12000000,5656847.178,16000000,8000016,Infilteration,,,,
443,6,28/02/2018 11:30:22,165,2,0,0,0,0,0,0,0,0,0,0,0,0,12121.21212,165,0,165,165,165,165,0,165,165,0,0,0,0,0,0,0,0,0,40,0,12121.21212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
53993,6,28/02/2018 11:44:30,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 02:08:03,20472,1,1,45,61,45,45,45,0,61,61,61,0,5177.80383,97.69441188,20472,0,20472,20472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,48.84720594,48.84720594,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,01/03/2018 02:11:43,833,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,92436.97479,3601.440576,416.5,570.6351724,820,13,833,416.5,570.6351724,820,13,0,0,0,0,0,1,0,0,0,60,0,3601.440576,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,01/03/2018 02:32:19,53015007,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,3.187776623,0.113175501,10600000,23700000,53000000,18,53000000,13300000,26500000,53000000,18,0,0,0,0,0,1,0,0,0,100,20,0.094312918,0.018862584,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,254,180,2,20,62346,0,62346,62346,53000000,0,53000000,53000000,Infilteration,,,,
1095,6,01/03/2018 10:51:58,257,1,1,0,0,0,0,0,0,0,0,0,0,0,7782.101167,257,0,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3891.050584,3891.050584,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
1700,6,01/03/2018 02:30:23,232,1,1,0,0,0,0,0,0,0,0,0,0,0,8620.689655,232,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4310.344828,4310.344828,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,01/03/2018 02:21:23,5302128,9,6,441,5586,206,0,49,84.23182296,1460,0,931,704.1335101,1136.71341,2.829052788,378723.4286,1307770.867,4920339,4,5302128,662766,1721131.121,4920339,31,243117,48623.4,68988.24225,147211,15,0,0,0,0,192,132,1.697431673,1.131621115,0,1460,376.6875,604.8503637,365843.9625,0,0,1,1,0,0,0,1,0,401.8,49,931,0,0,0,0,0,0,9,441,6,5586,8192,512,3,20,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 02:27:05,299,1,1,30,46,30,30,30,0,46,46,46,0,254180.602,6688.963211,299,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3344.481605,3344.481605,30,46,35.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,53,30,46,0,0,0,0,0,0,1,30,1,46,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
43747,6,01/03/2018 10:37:22,218202,2,0,0,0,0,0,0,0,0,0,0,0,0,9.165818828,218202,0,218202,218202,218202,218202,0,218202,218202,0,0,0,0,0,1,0,1,0,80,0,9.165818828,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,40,0,0,0,0,0,0,0,0,Infilteration,,,,
5355,17,01/03/2018 02:16:12,410196,2,0,66,0,33,33,33,0,0,0,0,0,160.8986923,4.875717949,410196,0,410196,410196,410196,410196,0,410196,410196,0,0,0,0,0,0,0,0,0,16,0,4.875717949,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,49.5,33,0,0,0,0,0,0,0,2,66,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,01/03/2018 10:54:25,117521381,17,15,1099,3864,283,0,64.64705882,84.57906152,1430,0,257.6,470.3389052,42.23061334,0.272290878,3791012.29,14500000,58100000,1,118000000,7345086.313,19800000,58100000,140,117000000,8383260.357,21100000,58300000,1,0,0,0,0,352,312,0.144654529,0.127636349,0,1430,150.3939394,332.2051267,110360.2462,0,0,1,1,0,0,0,1,0,155.09375,64.64705882,257.6,0,0,0,0,0,0,17,1099,15,3864,8192,180,10,20,667570,723470.6463,1179141,155999,58000000,176882.0542,58100000,57900000,Infilteration,,,,
53,17,01/03/2018 03:18:42,446,1,1,42,58,42,42,42,0,58,58,58,0,224215.2466,4484.304933,446,0,446,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2242.152466,2242.152466,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
2034,6,01/03/2018 10:49:48,296,1,1,0,0,0,0,0,0,0,0,0,0,0,6756.756757,296,0,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3378.378378,3378.378378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,28/02/2018 11:35:26,117517236,13,11,602,3192,202,0,46.30769231,69.86938363,1430,0,290.1818182,533.4391846,32.28462589,0.204225361,5109445.043,16800000,58600000,1,118000000,9793103,22700000,58600000,284,117000000,11700000,24700000,58700000,1,0,0,0,0,272,232,0.110622071,0.093603291,0,1430,151.76,369.8262295,136771.44,0,0,1,1,0,0,0,1,0,158.0833333,46.30769231,290.1818182,0,0,0,0,0,0,13,602,11,3192,8192,176,6,20,322730,257741.836,504981,140479,58400000,232044.8684,58600000,58200000,Infilteration,,,,
0,0,01/03/2018 10:40:44,112635779,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026634521,56300000,84.14570696,56300000,56300000,113000000,56300000,84.14570696,56300000,56300000,0,0,0,0,0,0,0,0,0,0,0,0.026634521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56300000,84.14570696,56300000,56300000,Infilteration,,,,
52174,6,01/03/2018 03:04:57,315524,2,0,0,0,0,0,0,0,0,0,0,0,0,6.338662035,315524,0,315524,315524,315524,315524,0,315524,315524,0,0,0,0,0,0,0,0,0,40,0,6.338662035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 02:02:00,201310,2,2,60,120,30,30,30,0,60,60,60,0,894.143361,19.86985247,67103.33333,84413.294,161880,1,39429,39429,0,39429,39429,1,1,0,1,1,0,0,0,0,16,16,9.934926233,9.934926233,30,60,42,16.43167673,270,0,0,0,0,0,0,0,0,1,52.5,30,60,0,0,0,0,0,0,2,60,2,120,-1,-1,1,8,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 01:51:04,1499,1,1,42,182,42,42,42,0,182,182,182,0,149432.9553,1334.222815,1499,0,1499,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,667.1114076,667.1114076,42,182,88.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,1,133,42,182,0,0,0,0,0,0,1,42,1,182,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 02:14:49,25557,2,2,96,218,48,48,48,0,109,109,109,0,12286.26208,156.5128927,8519,7055.893352,13058,390,25167,25167,0,25167,25167,13448,13448,0,13448,13448,0,0,0,0,16,16,78.25644637,78.25644637,48,109,72.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,90.5,48,109,0,0,0,0,0,0,2,96,2,218,-1,-1,1,8,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 01:57:55,2111,1,1,35,260,35,35,35,0,260,260,260,0,139744.1971,947.4182852,2111,0,2111,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,473.7091426,473.7091426,35,260,110,129.9038106,16875,0,0,0,0,0,0,0,0,1,165,35,260,0,0,0,0,0,0,1,35,1,260,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
3389,6,01/03/2018 10:08:25,4019761,10,8,1138,1581,677,0,113.8,209.6175353,1173,0,197.625,406.121705,676.4083735,4.477878162,236456.5294,356432.7253,1283684,54,4019761,446640.1111,509766.5458,1348477,54,3851251,550178.7143,535668.7875,1543706,63154,0,0,0,0,212,172,2.48771009,1.990168072,0,1173,143.1052632,298.40742,89046.9883,0,0,1,1,0,0,0,1,0,151.0555556,113.8,197.625,0,0,0,0,0,0,10,1138,8,1581,8192,62862,5,20,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,28/02/2018 10:55:49,834873,6,5,676,219,388,0,112.6666667,163.1878263,141,0,43.8,63.97812126,1072.019337,13.17565666,83487.3,162020.8941,535036,19,812296,162459.2,253528.593,609980,296,813198,203299.5,258679.187,557541,72,0,0,0,0,132,112,7.186721813,5.988934844,0,388,74.58333333,123.7765276,15320.62879,0,0,1,1,0,0,0,1,0,81.36363636,112.6666667,43.8,0,0,0,0,0,0,6,676,5,219,8192,7516,3,20,0,0,0,0,0,0,0,0,Infilteration,,,,
3371,6,01/03/2018 10:27:19,211,1,1,0,0,0,0,0,0,0,0,0,0,0,9478.672986,211,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4739.336493,4739.336493,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,28/02/2018 11:12:36,49333121,14,17,1283,11426,782,0,91.64285714,209.8749104,1460,0,672.1176471,684.7025707,257.6159737,0.628381083,1644437.367,8942346.411,49000000,4,49300000,3794855.462,13600000,49000000,45,325432,20339.5,43385.12677,167973,17,0,0,0,0,292,352,0.283785005,0.344596078,0,1460,397.15625,590.8832705,349143.0393,0,0,1,1,0,0,0,1,1,409.9677419,91.64285714,672.1176471,0,0,0,0,0,0,14,1283,17,11426,8192,33,5,20,342336,0,342336,342336,49000000,0,49000000,49000000,Infilteration,,,,
6000,6,01/03/2018 02:42:20,270,1,1,0,0,0,0,0,0,0,0,0,0,0,7407.407407,270,0,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3703.703704,3703.703704,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Infilteration,,,,
22,6,28/02/2018 12:00:34,293675,2,1,0,0,0,0,0,0,0,0,0,0,0,10.21537414,146837.5,207624.2286,293650,25,293675,293675,0,293675,293675,0,0,0,0,0,0,0,0,0,48,28,6.810249425,3.405124713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,65535,26883,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
123,17,01/03/2018 10:45:50,230394,1,1,48,48,48,48,48,0,48,48,48,0,416.6775176,8.680781618,230394,0,230394,230394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.340390809,4.340390809,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 11:41:37,1150,1,1,50,111,50,50,50,0,111,111,111,0,140000,1739.130435,1150,0,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,869.5652174,869.5652174,50,111,70.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,105.5,50,111,0,0,0,0,0,0,1,50,1,111,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
53,17,28/02/2018 11:12:02,1490,1,1,35,83,35,35,35,0,83,83,83,0,79194.63087,1342.281879,1490,0,1490,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,671.1409396,671.1409396,35,83,51,27.71281292,768,0,0,0,0,0,0,0,0,1,76.5,35,83,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,,,,
443,6,28/02/2018 02:15:35,545,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,84403.66972,5504.587156,272.5,7.778174593,278,267,545,272.5,7.778174593,278,267,0,0,0,0,0,0,0,0,0,60,0,5504.587156,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,,,,
51811,6,28/02/2018 11:58:29,28,1,1,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,180,258,0,20,0,0,0,0,0,0,0,0,Infilteration,,,,
